data,codigo,var_mensal,var_mensal_15
2015-04-01,4102004,0.57,-1.64
2015-05-01,4102004,0.21,0.82
2015-06-01,4102004,-0.36,-1.11
2015-07-01,4102004,-0.57,1.45
2015-08-01,4102004,0.79,-0.65
2015-09-01,4102004,-0.99,-0.38
2015-10-01,4102004,-1.02,0.21
2015-11-01,4102004,1.54,-0.14
2015-12-01,4102004,2.7,1.83
2016-01-01,4102004,-0.83,-0.99
2016-02-01,4102004,0.03,1.74
2016-03-01,4102004,1.84,1.09
2016-04-01,4102004,0.03,0.06
2016-05-01,4102004,0.04,0.4
2016-06-01,4102004,0.16,0.6
2016-07-01,4102004,0.43,0.41
2016-08-01,4102004,0.82,0.24
2016-09-01,4102004,0.96,-0.71
2016-10-01,4102004,1.54,0.36
2016-11-01,4102004,-1.18,1.27
2016-12-01,4102004,0.2,-0.1
2017-01-01,4102004,0.32,-1.13
2017-02-01,4102004,-0.86,0.45
2017-03-01,4102004,0.2,0.91
2017-04-01,4102004,-1.45,-1.42
2017-05-01,4102004,1.16,-1.42
2017-06-01,4102004,-1.2,0.4
2017-07-01,4102004,-0.63,-0.29
2017-08-01,4102004,0.19,-0.36
2017-09-01,4102004,0.81,0.85
2017-10-01,4102004,1.25,0.66
2017-11-01,4102004,0.59,1.05
2017-12-01,4102004,1.32,1.39
2018-01-01,4102004,-0.42,-0.7
2018-02-01,4102004,-2,-1.1
2018-03-01,4102004,1.1,1.42
2018-04-01,4102004,0.24,0.6
2018-05-01,4102004,0.14,-1.56
2018-06-01,4102004,-0.88,-0.32
2018-07-01,4102004,0.25,-0.45
2018-08-01,4102004,0.39,0.81
2018-09-01,4102004,0.88,-0.68
2018-10-01,4102004,0.63,0.84
2018-11-01,4102004,0.18,0.24
2018-12-01,4102004,1.1,1.35
2019-01-01,4102004,-2.22,-0.22
2019-02-01,4102004,1.91,-1.11
2019-03-01,4102004,0.61,0.86
2019-04-01,4102004,0.16,1.78
2019-05-01,4102004,0.28,-0.14
2019-06-01,4102004,-0.57,-0.57
2019-07-01,4102004,-1.72,-0.93
2019-08-01,4102004,1.47,0.89
2019-09-01,4102004,0.42,0.58
2019-10-01,4102004,0.13,-0.7
2019-11-01,4102004,-0.16,0.73
2019-12-01,4102004,0.01,-0.36
2020-01-01,4102004,-0.49,-1.05
2020-02-01,4102004,-1.63,-1.55
2020-03-01,4102004,-0.38,0.37
2020-04-01,4102004,1.26,0.37
2020-05-01,4102004,-1.26,-0.88
2020-06-01,4102004,-0.12,1.48
2020-07-01,4102004,-2.4,-1.66
2020-08-01,4102004,-0.91,-1.3
2020-09-01,4102004,-0.68,
2020-10-01,4102004,1.47,2.4
2020-11-01,4102004,-1.85,-1.95
2020-12-01,4102004,-0.58,-0.83
2021-01-01,4102004,0.13,0.02
2021-02-01,4102004,-2.37,-1.38
2021-03-01,4102004,-0.09,-2.15
2021-04-01,4102004,0.67,-0.64
2021-05-01,4102004,1.04,1.65
2021-06-01,4102004,0.76,1.37
2021-07-01,4102004,-0.32,-0.84
2021-08-01,4102004,-1.65,-1.54
2021-09-01,4102004,-0.07,0.41
2021-10-01,4102004,2.29,0.34
2021-11-01,4102004,0.57,1.85
2021-12-01,4102004,2.34,2.22
2010-02-01,4102005,-1.1,-0.57
2010-03-01,4102005,1.87,0.91
2010-04-01,4102005,-0.79,-0.05
2010-05-01,4102005,0.57,0.19
2010-06-01,4102005,-0.41,2.64
2010-07-01,4102005,0.54,-1.34
2010-08-01,4102005,-1.34,-1.46
2010-09-01,4102005,-0.29,0.08
2010-10-01,4102005,1.58,0.48
2010-11-01,4102005,1.99,2.34
2010-12-01,4102005,5.2,1.08
2011-01-01,4102005,-1.29,2.8
2011-02-01,4102005,-1.12,0.59
2011-03-01,4102005,0.73,-0.64
2011-04-01,4102005,0.58,0.26
2011-05-01,4102005,1.66,0.14
2011-06-01,4102005,-1.28,0.44
2011-07-01,4102005,-0.21,-2.05
2011-08-01,4102005,1.14,0.17
2011-09-01,4102005,2.2,1.82
2011-10-01,4102005,3.52,2.15
2011-11-01,4102005,0.37,1.81
2011-12-01,4102005,-0.81,2.94
2012-01-01,4102005,-0.49,-0.64
2012-02-01,4102005,-0.65,-1.54
2012-03-01,4102005,-1.44,-1.01
2012-04-01,4102005,2.12,-0.72
2012-05-01,4102005,-0.02,0.81
2012-06-01,4102005,2.11,0.56
2012-07-01,4102005,-1.32,0.7
2012-08-01,4102005,1.47,0.89
2012-09-01,4102005,0.75,0.67
2012-10-01,4102005,-0.47,1.97
2012-11-01,4102005,1.04,1.29
2012-12-01,4102005,1.66,1.32
2013-01-01,4102005,-0.98,-0.57
2013-02-01,4102005,0.26,-1.11
2013-03-01,4102005,-0.91,0.16
2013-04-01,4102005,1.12,0.54
2013-05-01,4102005,0.23,-0.4
2013-06-01,4102005,0.94,0.89
2013-07-01,4102005,0.68,0.08
2013-08-01,4102005,-0.89,1.67
2013-09-01,4102005,0.82,-0.41
2013-10-01,4102005,2.18,1.77
2013-11-01,4102005,2.34,2.02
2013-12-01,4102005,1.1,1.83
2014-01-01,4102005,-1.41,-0.28
2014-02-01,4102005,-0.77,-1.18
2014-03-01,4102005,-0.1,-0.6
2014-04-01,4102005,0.87,0.87
2014-05-01,4102005,1.96,0.67
2014-06-01,4102005,-0.44,1.67
2014-07-01,4102005,-0.57,-0.88
2014-08-01,4102005,0.53,-1.63
2014-09-01,4102005,-0.2,1.93
2014-10-01,4102005,1,-1.04
2014-11-01,4102005,1.04,2.45
2014-12-01,4102005,1.53,1.07
2015-01-01,4102005,-1.52,-0.44
2015-02-01,4102005,-1.89,-2.16
2015-03-01,4102005,0.1,-0.11
2015-04-01,4102005,1.87,0.77
2015-05-01,4102005,-0.04,0.62
2015-06-01,4102005,0.99,1.06
2015-07-01,4102005,-0.69,-0.61
2015-08-01,4102005,1.05,0.67
2015-09-01,4102005,0.98,1.55
2015-10-01,4102005,2.53,0.03
2015-11-01,4102005,0.85,2.29
2015-12-01,4102005,1.1,0.73
2016-01-01,4102005,-1.91,-0.17
2016-02-01,4102005,-0.93,-0.72
2016-03-01,4102005,1.78,0.07
2016-04-01,4102005,1.47,1.07
2016-05-01,4102005,0.63,1.35
2016-06-01,4102005,-1.59,-1.09
2016-07-01,4102005,-2.13,-0.16
2016-08-01,4102005,-0.28,-2.04
2016-09-01,4102005,0.43,-0.87
2016-10-01,4102005,-0.52,2
2016-11-01,4102005,,-0.83
2016-12-01,4102005,0.43,-0.26
2017-01-01,4102005,-1.88,-1.13
2017-02-01,4102005,0.15,-0.13
2017-03-01,4102005,-0.25,-0.53
2017-04-01,4102005,-0.55,0.19
2017-05-01,4102005,1.28,
2017-06-01,4102005,0.06,1.62
2017-07-01,4102005,-1.25,-0.67
2017-08-01,4102005,0.22,-1.26
2017-09-01,4102005,-0.42,0.35
2017-10-01,4102005,0.46,-0.36
2017-11-01,4102005,-0.53,0.24
2017-12-01,4102005,1.05,-0.6
2018-01-01,4102005,-0.96,0.41
2018-02-01,4102005,-1.08,-0.87
2018-03-01,4102005,0.87,0.24
2018-04-01,4102005,1.64,0.67
2018-05-01,4102005,0.76,1.45
2018-06-01,4102005,-0.31,-0.64
2018-07-01,4102005,-1.43,0.34
2018-08-01,4102005,0.39,-0.85
2018-09-01,4102005,0.81,-0.37
2018-10-01,4102005,1.45,1.39
2018-11-01,4102005,-0.4,0.92
2018-12-01,4102005,2.68,1.75
2019-01-01,4102005,-0.94,0.07
2019-02-01,4102005,-0.31,-0.96
2019-03-01,4102005,-1.22,-0.73
2019-04-01,4102005,1.02,1.44
2019-05-01,4102005,0.03,-0.14
2019-06-01,4102005,1.8,0.22
2019-07-01,4102005,-2.19,-1.03
2019-08-01,4102005,0.26,-0.25
2019-09-01,4102005,0.64,0.96
2019-10-01,4102005,-0.39,-1.13
2019-11-01,4102005,-1.09,0.86
2019-12-01,4102005,1.29,0.58
2020-01-01,4102005,-0.37,-0.93
2020-02-01,4102005,-1.5,-0.53
2020-03-01,4102005,0.06,-0.43
2020-04-01,4102005,-0.38,-0.6
2020-05-01,4102005,-1.49,-1.17
2020-06-01,4102005,-1.51,-0.09
2020-07-01,4102005,-0.14,-1.67
2020-08-01,4102005,-1.47,-0.8
2020-09-01,4102005,-0.33,-0.92
2020-10-01,4102005,0.35,-0.28
2020-11-01,4102005,0.95,0.86
2020-12-01,4102005,1.31,0.56
2021-01-01,4102005,-0.36,1.59
2021-02-01,4102005,-1.03,-1.58
2021-03-01,4102005,1.29,0.28
2021-04-01,4102005,0.8,0.86
2021-05-01,4102005,1.26,1.19
2021-06-01,4102005,0.83,1.35
2021-07-01,4102005,-0.66,-0.8
2021-08-01,4102005,1.36,1.43
2021-09-01,4102005,0.11,-0.72
2021-10-01,4102005,2.22,2.3
2021-11-01,4102005,0.49,2.76
2021-12-01,4102005,2.09,0.41
2010-02-01,4102008,-0.02,-0.7
2010-03-01,4102008,0.22,0.54
2010-04-01,4102008,1.72,1.13
2010-05-01,4102008,0.76,1.15
2010-06-01,4102008,-0.56,-0.9
2010-07-01,4102008,-0.53,-0.6
2010-08-01,4102008,-0.26,-1.1
2010-09-01,4102008,0.85,1.41
2010-10-01,4102008,0.21,0.3
2010-11-01,4102008,2.35,1.45
2010-12-01,4102008,2.85,1.52
2011-01-01,4102008,-0.26,1.34
2011-02-01,4102008,-0.11,0.57
2011-03-01,4102008,-0.51,-0.96
2011-04-01,4102008,1.24,2.36
2011-05-01,4102008,1.73,2.11
2011-06-01,4102008,1.43,1.24
2011-07-01,4102008,-0.03,1.44
2011-08-01,4102008,1.47,0.07
2011-09-01,4102008,0.03,2
2011-10-01,4102008,0.06,-0.1
2011-11-01,4102008,0.74,0.06
2011-12-01,4102008,0.43,1.33
2012-01-01,4102008,0.02,0.34
2012-02-01,4102008,-0.83,-0.84
2012-03-01,4102008,-2.39,0.62
2012-04-01,4102008,-0.33,-0.02
2012-05-01,4102008,1.26,0.16
2012-06-01,4102008,-0.21,0.76
2012-07-01,4102008,-0.01,0.42
2012-08-01,4102008,-0.13,-0.73
2012-09-01,4102008,1.07,0.71
2012-10-01,4102008,0.89,1.46
2012-11-01,4102008,1.5,1.03
2012-12-01,4102008,2.23,0.43
2013-01-01,4102008,-1.42,0.26
2013-02-01,4102008,1.37,-0.11
2013-03-01,4102008,-0.51,0.42
2013-04-01,4102008,1.6,0.46
2013-05-01,4102008,-0.51,0.54
2013-06-01,4102008,0.39,-0.07
2013-07-01,4102008,-0.86,-0.24
2013-08-01,4102008,-0.38,-1.1
2013-09-01,4102008,1.49,0.74
2013-10-01,4102008,1.93,1.49
2013-11-01,4102008,0.99,1.14
2013-12-01,4102008,0.04,0.65
2014-01-01,4102008,0.05,1.15
2014-02-01,4102008,-0.9,-1.32
2014-03-01,4102008,0.71,-0.5
2014-04-01,4102008,-0.09,0.97
2014-05-01,4102008,-0.06,-0.17
2014-06-01,4102008,-0.76,-0.81
2014-07-01,4102008,-0.58,-0.16
2014-08-01,4102008,-0.23,-0.97
2014-09-01,4102008,1.73,1.23
2014-10-01,4102008,0.4,0.99
2014-11-01,4102008,0.29,0.8
2014-12-01,4102008,1.62,-0.19
2015-01-01,4102008,-1.46,1.24
2015-02-01,4102008,-1.78,-1.83
2015-03-01,4102008,1.7,-0.83
2015-04-01,4102008,0.89,2.32
2015-05-01,4102008,-0.41,-0.55
2015-06-01,4102008,0.87,0.78
2015-07-01,4102008,-1.19,-1.03
2015-08-01,4102008,-0.53,0.16
2015-09-01,4102008,1.65,0.52
2015-10-01,4102008,0.47,0.5
2015-11-01,4102008,1.15,0.26
2015-12-01,4102008,2.58,2.13
2016-01-01,4102008,0.17,1.05
2016-02-01,4102008,-0.59,0.45
2016-03-01,4102008,0.95,0.2
2016-04-01,4102008,0.02,0.21
2016-05-01,4102008,0.08,-0.04
2016-06-01,4102008,0.24,-0.51
2016-07-01,4102008,-1.74,-0.67
2016-08-01,4102008,0.03,0.22
2016-09-01,4102008,0.21,0.3
2016-10-01,4102008,0.8,-0.86
2016-11-01,4102008,-0.9,-0.67
2016-12-01,4102008,1.07,1.34
2017-01-01,4102008,-1.37,0.11
2017-02-01,4102008,-0.43,-1.09
2017-03-01,4102008,0.39,-1.1
2017-04-01,4102008,1.05,1.63
2017-05-01,4102008,0.52,1.28
2017-06-01,4102008,-0.13,0.54
2017-07-01,4102008,-1.09,-0.01
2017-08-01,4102008,0.57,-1.2
2017-09-01,4102008,0.42,-0.22
2017-10-01,4102008,-0.31,-0.16
2017-11-01,4102008,0.3,0.8
2017-12-01,4102008,0.73,0.08
2018-01-01,4102008,-0.92,-0.58
2018-02-01,4102008,-0.4,0.47
2018-03-01,4102008,-0.22,0.41
2018-04-01,4102008,2.3,0.93
2018-05-01,4102008,-0.2,-0.62
2018-06-01,4102008,-1.11,-0.81
2018-07-01,4102008,-0.8,-0.29
2018-08-01,4102008,1.14,-0.21
2018-09-01,4102008,-0.89,-0.36
2018-10-01,4102008,0.06,0.81
2018-11-01,4102008,-1.58,-0.4
2018-12-01,4102008,2.95,0.14
2019-01-01,4102008,-2.36,-1.03
2019-02-01,4102008,-1.45,-2.13
2019-03-01,4102008,1.45,0.83
2019-04-01,4102008,-0.33,0.12
2019-05-01,4102008,-0.14,0.38
2019-06-01,4102008,0.99,-0.26
2019-07-01,4102008,-1.08,0.06
2019-08-01,4102008,-0.15,-0.3
2019-09-01,4102008,0.53,0.12
2019-10-01,4102008,1.41,1.05
2019-11-01,4102008,0.22,0.29
2019-12-01,4102008,0.1,0.09
2020-01-01,4102008,-1.24,0.07
2020-02-01,4102008,-1.74,-0.64
2020-03-01,4102008,0.81,-1.44
2020-04-01,4102008,0.71,0.97
2020-05-01,4102008,-0.17,0.55
2020-06-01,4102008,-1.72,-0.27
2020-07-01,4102008,-0.15,-1.59
2020-08-01,4102008,-1.68,-1.54
2020-09-01,4102008,-0.25,0.32
2020-10-01,4102008,1.25,-0.89
2020-11-01,4102008,-0.36,1.16
2020-12-01,4102008,-0.25,-0.73
2021-01-01,4102008,-0.07,0.26
2021-02-01,4102008,0.4,-0.17
2021-03-01,4102008,0.09,0.24
2021-04-01,4102008,0.88,-0.34
2021-05-01,4102008,0.65,2.78
2021-06-01,4102008,1.09,0.19
2021-07-01,4102008,0.68,-0.16
2021-08-01,4102008,1.17,2.16
2021-09-01,4102008,-0.38,-0.29
2021-10-01,4102008,2.78,1.64
2021-11-01,4102008,1.48,2.82
2021-12-01,4102008,2.21,0.69
2010-02-01,4102010,-0.61,-0.81
2010-03-01,4102010,0.03,-0.07
2010-04-01,4102010,1.55,0.94
2010-05-01,4102010,0.77,1.48
2010-06-01,4102010,0.52,-0.24
2010-07-01,4102010,-0.2,-0.17
2010-08-01,4102010,0.06,-0.23
2010-09-01,4102010,0.45,0.42
2010-10-01,4102010,0.89,0.92
2010-11-01,4102010,-0.02,0.17
2010-12-01,4102010,0.38,0.39
2011-01-01,4102010,0.03,0.02
2011-02-01,4102010,0.35,0.74
2011-03-01,4102010,0.41,-0.86
2011-04-01,4102010,1.69,1.29
2011-05-01,4102010,1.04,1.17
2011-06-01,4102010,2.23,2.38
2011-07-01,4102010,0.64,0.03
2011-08-01,4102010,0.41,0.21
2011-09-01,4102010,-0.36,1.05
2011-10-01,4102010,1.28,0.19
2011-11-01,4102010,-0.31,0.21
2011-12-01,4102010,1.09,1.01
2012-01-01,4102010,-1.17,-0.34
2012-02-01,4102010,0.23,-0.5
2012-03-01,4102010,-0.32,-0.17
2012-04-01,4102010,0.19,0.33
2012-05-01,4102010,0.88,-0.02
2012-06-01,4102010,-0.01,0.8
2012-07-01,4102010,-0.44,0.3
2012-08-01,4102010,0.58,0.38
2012-09-01,4102010,1.6,0.16
2012-10-01,4102010,1.13,1.33
2012-11-01,4102010,0.66,1.77
2012-12-01,4102010,0.54,0.79
2013-01-01,4102010,0.33,-0.03
2013-02-01,4102010,0.41,-0.06
2013-03-01,4102010,1.09,0.76
2013-04-01,4102010,-0.43,0.14
2013-05-01,4102010,1.51,1.06
2013-06-01,4102010,-0.37,-0.17
2013-07-01,4102010,0.45,0.19
2013-08-01,4102010,0.51,1.41
2013-09-01,4102010,1.57,1.18
2013-10-01,4102010,-0.4,-0.36
2013-11-01,4102010,1.82,0.98
2013-12-01,4102010,,0.48
2014-01-01,4102010,0.74,0.84
2014-02-01,4102010,-0.24,0.75
2014-03-01,4102010,0.37,-0.3
2014-04-01,4102010,-0.21,-0.52
2014-05-01,4102010,0.64,0.3
2014-06-01,4102010,0.95,1.13
2014-07-01,4102010,1.09,1.15
2014-08-01,4102010,-0.77,-0.21
2014-09-01,4102010,1,0.62
2014-10-01,4102010,0.77,0.91
2014-11-01,4102010,-0.32,0.02
2014-12-01,4102010,0.48,-0.04
2015-01-01,4102010,0.72,0.44
2015-02-01,4102010,-0.44,0.6
2015-03-01,4102010,1.59,-0.53
2015-04-01,4102010,0.33,1.75
2015-05-01,4102010,0.85,0.59
2015-06-01,4102010,,1.6
2015-07-01,4102010,1.2,-0.89
2015-08-01,4102010,-0.06,1.52
2015-09-01,4102010,0.57,-0.21
2015-10-01,4102010,0.96,-0.02
2015-11-01,4102010,1.07,1.39
2015-12-01,4102010,1.46,1.54
2016-01-01,4102010,0.5,0.37
2016-02-01,4102010,1.23,1.46
2016-03-01,4102010,-0.12,1.46
2016-04-01,4102010,1.57,-0.25
2016-05-01,4102010,0.91,1.52
2016-06-01,4102010,0.54,0.54
2016-07-01,4102010,1.5,0.61
2016-08-01,4102010,0.18,0.66
2016-09-01,4102010,0.75,1.92
2016-10-01,4102010,0.25,-0.15
2016-11-01,4102010,-0.21,-0.72
2016-12-01,4102010,1.84,0.27
2017-01-01,4102010,-0.36,2.08
2017-02-01,4102010,-0.66,-0.55
2017-03-01,4102010,1.29,-0.05
2017-04-01,4102010,-0.99,0.39
2017-05-01,4102010,1.84,0.97
2017-06-01,4102010,0.69,1.27
2017-07-01,4102010,-0.54,-1.23
2017-08-01,4102010,-0.25,0.28
2017-09-01,4102010,0.67,0.4
2017-10-01,4102010,0.76,0.85
2017-11-01,4102010,-0.63,-0.12
2017-12-01,4102010,1.21,-0.39
2018-01-01,4102010,0.64,0.89
2018-02-01,4102010,-1.71,0.02
2018-03-01,4102010,1.03,0.81
2018-04-01,4102010,0.71,-0.88
2018-05-01,4102010,0.55,1.87
2018-06-01,4102010,0.67,0.44
2018-07-01,4102010,-0.34,0.34
2018-08-01,4102010,0.51,0.31
2018-09-01,4102010,-0.06,-0.82
2018-10-01,4102010,0.56,0.42
2018-11-01,4102010,0.04,0.9
2018-12-01,4102010,1.41,0.39
2019-01-01,4102010,-0.44,0.91
2019-02-01,4102010,-0.63,-0.94
2019-03-01,4102010,-0.46,-0.54
2019-04-01,4102010,0.09,0.03
2019-05-01,4102010,0.81,0.79
2019-06-01,4102010,1.28,0.59
2019-07-01,4102010,-0.12,0.52
2019-08-01,4102010,-0.91,
2019-09-01,4102010,-0.02,-1.16
2019-10-01,4102010,0.12,0.23
2019-11-01,4102010,-0.72,-0.52
2019-12-01,4102010,1.03,0.72
2020-01-01,4102010,-0.82,0.69
2020-02-01,4102010,0.2,-1.37
2020-03-01,4102010,-0.32,0.18
2020-04-01,4102010,0.17,0.24
2020-05-01,4102010,-0.53,-0.56
2020-06-01,4102010,0.1,-0.71
2020-07-01,4102010,-0.54,0.14
2020-08-01,4102010,-0.66,
2020-09-01,4102010,0.7,-0.44
2020-10-01,4102010,2.02,1.8
2020-11-01,4102010,0.52,1.42
2020-12-01,4102010,1.13,-0.04
2021-01-01,4102010,-0.69,0.37
2021-02-01,4102010,-0.68,-0.56
2021-03-01,4102010,0.41,-0.68
2021-04-01,4102010,-0.32,0.28
2021-05-01,4102010,2.91,1.79
2021-06-01,4102010,1.01,0.45
2021-07-01,4102010,0.45,1.84
2021-08-01,4102010,1.27,1.65
2021-09-01,4102010,-0.28,-0.46
2021-10-01,4102010,1.09,0.04
2021-11-01,4102010,0.57,0.16
2021-12-01,4102010,1.9,1.89
2010-02-01,4102013,0.58,0.07
2010-03-01,4102013,0.63,1.12
2010-04-01,4102013,-1.24,-0.16
2010-05-01,4102013,0.3,-1.15
2010-06-01,4102013,-0.41,1.24
2010-07-01,4102013,0.78,-2.32
2010-08-01,4102013,-1.11,0.93
2010-09-01,4102013,1.51,0.24
2010-10-01,4102013,1,1.69
2010-11-01,4102013,3.3,1.5
2010-12-01,4102013,2.19,2.87
2011-01-01,4102013,1.54,2.12
2011-02-01,4102013,-1.02,-0.23
2011-03-01,4102013,0.43,1.6
2011-04-01,4102013,0.8,-1.94
2011-05-01,4102013,-0.78,0.92
2011-06-01,4102013,0.4,-0.86
2011-07-01,4102013,-0.32,0.64
2011-08-01,4102013,0.7,-0.63
2011-09-01,4102013,1.85,2.28
2011-10-01,4102013,2.11,2.61
2011-11-01,4102013,1.3,0.99
2011-12-01,4102013,2.68,2.4
2012-01-01,4102013,0.87,0.74
2012-02-01,4102013,-0.26,1.47
2012-03-01,4102013,-1.45,-1.16
2012-04-01,4102013,-1.29,0.25
2012-05-01,4102013,0.34,-0.37
2012-06-01,4102013,0.13,-0.35
2012-07-01,4102013,1.32,0.63
2012-08-01,4102013,0.33,0.95
2012-09-01,4102013,2.17,0.01
2012-10-01,4102013,-0.51,2.09
2012-11-01,4102013,1.39,0.8
2012-12-01,4102013,1.35,1.64
2013-01-01,4102013,1.33,-0.38
2013-02-01,4102013,0.71,1.71
2013-03-01,4102013,-0.08,0.98
2013-04-01,4102013,0.53,0.43
2013-05-01,4102013,0.66,0.4
2013-06-01,4102013,1.1,0.66
2013-07-01,4102013,-0.78,-0.41
2013-08-01,4102013,0.11,0.11
2013-09-01,4102013,1.56,1.04
2013-10-01,4102013,2.36,0.83
2013-11-01,4102013,1.47,2.41
2013-12-01,4102013,2.46,2.79
2014-01-01,4102013,0.17,1.27
2014-02-01,4102013,-0.55,-0.37
2014-03-01,4102013,0.16,0.05
2014-04-01,4102013,0.28,-0.49
2014-05-01,4102013,0.35,0.23
2014-06-01,4102013,-1.27,-0.26
2014-07-01,4102013,-0.37,-0.19
2014-08-01,4102013,0.22,-0.43
2014-09-01,4102013,0.71,0.17
2014-10-01,4102013,1.56,0.63
2014-11-01,4102013,0.86,1.7
2014-12-01,4102013,0.27,0.42
2015-01-01,4102013,-0.85,1
2015-02-01,4102013,-0.14,-1.5
2015-03-01,4102013,1.29,0.73
2015-04-01,4102013,-0.97,0.16
2015-05-01,4102013,-0.15,-0.13
2015-06-01,4102013,0.17,-0.86
2015-07-01,4102013,0.01,0.61
2015-08-01,4102013,0.59,-0.61
2015-09-01,4102013,0.48,1.23
2015-10-01,4102013,1.99,0.95
2015-11-01,4102013,0.52,0.92
2015-12-01,4102013,1.22,0.9
2016-01-01,4102013,0.69,0.59
2016-02-01,4102013,0.05,1.54
2016-03-01,4102013,-0.42,-0.65
2016-04-01,4102013,-0.13,-0.86
2016-05-01,4102013,0.09,0.46
2016-06-01,4102013,-0.47,0.28
2016-07-01,4102013,-0.15,-0.42
2016-08-01,4102013,1.62,0.06
2016-09-01,4102013,0.05,0.78
2016-10-01,4102013,1.59,1.13
2016-11-01,4102013,-0.31,0.57
2016-12-01,4102013,0.54,-0.25
2017-01-01,4102013,-0.81,1.47
2017-02-01,4102013,-0.33,-1.76
2017-03-01,4102013,-1.16,0.17
2017-04-01,4102013,0.47,-0.93
2017-05-01,4102013,-0.37,-0.07
2017-06-01,4102013,0.64,0.71
2017-07-01,4102013,-1.18,-0.37
2017-08-01,4102013,0.22,-0.95
2017-09-01,4102013,0.58,-0.03
2017-10-01,4102013,0.33,1.2
2017-11-01,4102013,0.61,0.48
2017-12-01,4102013,1.43,0.9
2018-01-01,4102013,-0.72,0.27
2018-02-01,4102013,-0.39,-0.72
2018-03-01,4102013,-1.09,-0.49
2018-04-01,4102013,0.21,-0.38
2018-05-01,4102013,-0.4,-0.46
2018-06-01,4102013,-0.06,0.5
2018-07-01,4102013,-0.95,-0.51
2018-08-01,4102013,1.01,-0.9
2018-09-01,4102013,-0.09,0.01
2018-10-01,4102013,1.12,1.32
2018-11-01,4102013,-1.18,0.09
2018-12-01,4102013,2.4,1.46
2019-01-01,4102013,-1.96,-0.66
2019-02-01,4102013,0.69,-0.41
2019-03-01,4102013,-1.4,-1.1
2019-04-01,4102013,0.38,0.27
2019-05-01,4102013,-0.06,0.31
2019-06-01,4102013,-0.5,-0.41
2019-07-01,4102013,-1.15,-0.55
2019-08-01,4102013,0.45,-0.62
2019-09-01,4102013,0.84,0.85
2019-10-01,4102013,0.94,1.18
2019-11-01,4102013,,0.24
2019-12-01,4102013,0.5,0.24
2020-01-01,4102013,,0.07
2020-02-01,4102013,,-0.73
2020-03-01,4102013,,-1.32
2020-04-01,4102013,,-0.07
2020-05-01,4102013,,-0.83
2020-06-01,4102013,,-1.43
2020-07-01,4102013,,-1.54
2020-08-01,4102013,,-1.11
2020-09-01,4102013,,0.39
2020-10-01,4102013,,2
2020-11-01,4102013,,1.09
2020-12-01,4102013,,-0.17
2021-01-01,4102013,,1.27
2021-02-01,4102013,,-0.34
2021-03-01,4102013,,0.14
2021-04-01,4102013,,0.59
2021-05-01,4102013,,1.34
2021-06-01,4102013,,-0.08
2021-07-01,4102013,,-1.75
2021-08-01,4102013,,0.42
2021-09-01,4102013,,0.97
2021-10-01,4102013,,2.22
2021-11-01,4102013,,1.71
2021-12-01,4102013,,1.4
2010-02-01,4103,-1.15,-0.79
2010-03-01,4103,0.96,0.74
2010-04-01,4103,1.67,1.09
2010-05-01,4103,1.13,1.38
2010-06-01,4103,0.65,0.72
2010-07-01,4103,-0.21,0.02
2010-08-01,4103,-0.67,-0.41
2010-09-01,4103,-0.16,-0.13
2010-10-01,4103,0.77,0.13
2010-11-01,4103,0.82,1.09
2010-12-01,4103,0.84,-0.08
2011-01-01,4103,0.17,1.04
2011-02-01,4103,0.23,-0.06
2011-03-01,4103,1.31,0.18
2011-04-01,4103,1.97,1.67
2011-05-01,4103,1.04,1.59
2011-06-01,4103,1.16,1.84
2011-07-01,4103,0.76,0.18
2011-08-01,4103,0.62,0.41
2011-09-01,4103,0.25,1.22
2011-10-01,4103,0.78,0.11
2011-11-01,4103,0.48,0.68
2011-12-01,4103,0.34,0.88
2012-01-01,4103,-0.4,
2012-02-01,4103,0.34,-0.02
2012-03-01,4103,-1.29,-0.18
2012-04-01,4103,1.14,-0.07
2012-05-01,4103,0.94,0.86
2012-06-01,4103,0.45,0.38
2012-07-01,4103,-0.41,0.65
2012-08-01,4103,0.27,0.39
2012-09-01,4103,0.69,-0.11
2012-10-01,4103,1.55,0.87
2012-11-01,4103,0.69,1.31
2012-12-01,4103,0.89,0.63
2013-01-01,4103,-0.02,0.19
2013-02-01,4103,0.75,0.54
2013-03-01,4103,0.5,1.26
2013-04-01,4103,0.89,0.45
2013-05-01,4103,0.65,0.4
2013-06-01,4103,0.37,0.59
2013-07-01,4103,-0.35,0.51
2013-08-01,4103,0.72,-0.35
2013-09-01,4103,0.49,0.4
2013-10-01,4103,0.77,0.37
2013-11-01,4103,0.22,1.35
2013-12-01,4103,1.04,0.76
2014-01-01,4103,-0.38,-0.11
2014-02-01,4103,1.1,0.56
2014-03-01,4103,1.03,0.79
2014-04-01,4103,0.6,0.9
2014-05-01,4103,0.92,1.01
2014-06-01,4103,0.95,0.76
2014-07-01,4103,-0.27,0.57
2014-08-01,4103,-0.76,-0.54
2014-09-01,4103,0.12,-0.33
2014-10-01,4103,0.7,0.78
2014-11-01,4103,0.85,0.46
2014-12-01,4103,0.87,0.65
2015-01-01,4103,-0.65,0.61
2015-02-01,4103,-0.62,-0.39
2015-03-01,4103,1.1,-0.27
2015-04-01,4103,0.13,0.98
2015-05-01,4103,0.97,1.15
